product,price,quantity,date,region
vermilion morsel,$4.99 ,436,10/28/2021,west
lapis morsel,$1.99 ,496,10/28/2021,north
lapis morsel,$1.99 ,451,10/28/2021,south
lapis morsel,$1.99 ,468,10/28/2021,east
lapis morsel,$1.99 ,469,10/28/2021,west
pink morsel,$5.00 ,445,10/29/2021,north
pink morsel,$5.00 ,435,10/29/2021,south
pink morsel,$5.00 ,487,10/29/2021,east
pink morsel,$5.00 ,407,10/29/2021,west
gold morsel,$9.99 ,411,10/29/2021,north
gold morsel,$9.99 ,415,10/29/2021,south
gold morsel,$9.99 ,478,10/29/2021,east
gold morsel,$9.99 ,451,10/29/2021,west
magenta morsel,$2.50 ,444,10/29/2021,north
magenta morsel,$2.50 ,456,10/29/2021,south
magenta morsel,$2.50 ,462,10/29/2021,east
magenta morsel,$2.50 ,488,10/29/2021,west
chartreuse morsel,$3.00 ,424,10/29/2021,north
chartreuse morsel,$3.00 ,471,10/29/2021,south
chartreuse morsel,$3.00 ,491,10/29/2021,east
chartreuse morsel,$3.00 ,441,10/29/2021,west
periwinkle morsel,$1.25 ,416,10/29/2021,north
periwinkle morsel,$1.25 ,410,10/29/2021,south
periwinkle morsel,$1.25 ,446,10/29/2021,east
periwinkle morsel,$1.25 ,494,10/29/2021,west
vermilion morsel,$4.99 ,482,10/29/2021,north
vermilion morsel,$4.99 ,438,10/29/2021,south
vermilion morsel,$4.99 ,482,10/29/2021,east
vermilion morsel,$4.99 ,474,10/29/2021,west
lapis morsel,$1.99 ,460,10/29/2021,north
lapis morsel,$1.99 ,431,10/29/2021,south
lapis morsel,$1.99 ,439,10/29/2021,east
lapis morsel,$1.99 ,480,10/29/2021,west
pink morsel,$5.00 ,486,10/30/2021,north
pink morsel,$5.00 ,436,10/30/2021,south
pink morsel,$5.00 ,412,10/30/2021,east
pink morsel,$5.00 ,494,10/30/2021,west
gold morsel,$9.99 ,485,10/30/2021,north
gold morsel,$9.99 ,465,10/30/2021,south
gold morsel,$9.99 ,456,10/30/2021,east
gold morsel,$9.99 ,402,10/30/2021,west
magenta morsel,$2.50 ,426,10/30/2021,north
magenta morsel,$2.50 ,463,10/30/2021,south
magenta morsel,$2.50 ,425,10/30/2021,east
magenta morsel,$2.50 ,445,10/30/2021,west
chartreuse morsel,$3.00 ,434,10/30/2021,north
chartreuse morsel,$3.00 ,437,10/30/2021,south
chartreuse morsel,$3.00 ,486,10/30/2021,east
chartreuse morsel,$3.00 ,465,10/30/2021,west
periwinkle morsel,$1.25 ,474,10/30/2021,north
periwinkle morsel,$1.25 ,490,10/30/2021,south
periwinkle morsel,$1.25 ,473,10/30/2021,east
periwinkle morsel,$1.25 ,469,10/30/2021,west
vermilion morsel,$4.99 ,500,10/30/2021,north
vermilion morsel,$4.99 ,499,10/30/2021,south
vermilion morsel,$4.99 ,467,10/30/2021,east
vermilion morsel,$4.99 ,458,10/30/2021,west
lapis morsel,$1.99 ,439,10/30/2021,north
lapis morsel,$1.99 ,475,10/30/2021,south
lapis morsel,$1.99 ,479,10/30/2021,east
lapis morsel,$1.99 ,499,10/30/2021,west
pink morsel,$5.00 ,480,10/31/2021,north
pink morsel,$5.00 ,444,10/31/2021,south
pink morsel,$5.00 ,479,10/31/2021,east
pink morsel,$5.00 ,424,10/31/2021,west
gold morsel,$9.99 ,457,10/31/2021,north
gold morsel,$9.99 ,420,10/31/2021,south
gold morsel,$9.99 ,478,10/31/2021,east
gold morsel,$9.99 ,473,10/31/2021,west
magenta morsel,$2.50 ,435,10/31/2021,north
magenta morsel,$2.50 ,489,10/31/2021,south
magenta morsel,$2.50 ,412,10/31/2021,east
magenta morsel,$2.50 ,425,10/31/2021,west
chartreuse morsel,$3.00 ,476,10/31/2021,north
chartreuse morsel,$3.00 ,417,10/31/2021,south
chartreuse morsel,$3.00 ,434,10/31/2021,east
chartreuse morsel,$3.00 ,470,10/31/2021,west
periwinkle morsel,$1.25 ,454,10/31/2021,north
periwinkle morsel,$1.25 ,430,10/31/2021,south
periwinkle morsel,$1.25 ,451,10/31/2021,east
periwinkle morsel,$1.25 ,464,10/31/2021,west
vermilion morsel,$4.99 ,449,10/31/2021,north
vermilion morsel,$4.99 ,487,10/31/2021,south
vermilion morsel,$4.99 ,433,10/31/2021,east
vermilion morsel,$4.99 ,442,10/31/2021,west
lapis morsel,$1.99 ,462,10/31/2021,north
lapis morsel,$1.99 ,410,10/31/2021,south
lapis morsel,$1.99 ,446,10/31/2021,east
lapis morsel,$1.99 ,467,10/31/2021,west
pink morsel,$5.00 ,416,11/01/2021,north
pink morsel,$5.00 ,489,11/01/2021,south
pink morsel,$5.00 ,483,11/01/2021,east
pink morsel,$5.00 ,471,11/01/2021,west
gold morsel,$9.99 ,428,11/01/2021,north
gold morsel,$9.99 ,484,11/01/2021,south
gold morsel,$9.99 ,466,11/01/2021,east
gold morsel,$9.99 ,452,11/01/2021,west
magenta morsel,$2.50 ,474,11/01/2021,north
magenta morsel,$2.50 ,454,11/01/2021,south
magenta morsel,$2.50 ,476,11/01/2021,east
magenta morsel,$2.50 ,448,11/01/2021,west
chartreuse morsel,$3.00 ,441,11/01/2021,north
chartreuse morsel,$3.00 ,413,11/01/2021,south
chartreuse morsel,$3.00 ,455,11/01/2021,east
chartreuse morsel,$3.00 ,412,11/01/2021,west
periwinkle morsel,$1.25 ,463,11/01/2021,north
periwinkle morsel,$1.25 ,437,11/01/2021,south
periwinkle morsel,$1.25 ,433,11/01/2021,east
periwinkle morsel,$1.25 ,438,11/01/2021,west
vermilion morsel,$4.99 ,486,11/01/2021,north
vermilion morsel,$4.99 ,421,11/01/2021,south
vermilion morsel,$4.99 ,500,11/01/2021,east
vermilion morsel,$4.99 ,457,11/01/2021,west
lapis morsel,$1.99 ,462,11/01/2021,north
lapis morsel,$1.99 ,446,11/01/2021,south
lapis morsel,$1.99 ,405,11/01/2021,east
lapis morsel,$1.99 ,476,11/01/2021,west
pink morsel,$5.00 ,481,11/02/2021,north
pink morsel,$5.00 ,424,11/02/2021,south
pink morsel,$5.00 ,439,11/02/2021,east
pink morsel,$5.00 ,405,11/02/2021,west
gold morsel,$9.99 ,428,11/02/2021,north
gold morsel,$9.99 ,424,11/02/2021,south
gold morsel,$9.99 ,407,11/02/2021,east
gold morsel,$9.99 ,456,11/02/2021,west
magenta morsel,$2.50 ,454,11/02/2021,north
magenta morsel,$2.50 ,454,11/02/2021,south
magenta morsel,$2.50 ,468,11/02/2021,east
magenta morsel,$2.50 ,488,11/02/2021,west
chartreuse morsel,$3.00 ,448,11/02/2021,north
chartreuse morsel,$3.00 ,464,11/02/2021,south
chartreuse morsel,$3.00 ,487,11/02/2021,east
chartreuse morsel,$3.00 ,466,11/02/2021,west
periwinkle morsel,$1.25 ,405,11/02/2021,north
periwinkle morsel,$1.25 ,450,11/02/2021,south
periwinkle morsel,$1.25 ,417,11/02/2021,east
periwinkle morsel,$1.25 ,451,11/02/2021,west
vermilion morsel,$4.99 ,443,11/02/2021,north
vermilion morsel,$4.99 ,409,11/02/2021,south
vermilion morsel,$4.99 ,423,11/02/2021,east
vermilion morsel,$4.99 ,496,11/02/2021,west
lapis morsel,$1.99 ,481,11/02/2021,north
lapis morsel,$1.99 ,416,11/02/2021,south
lapis morsel,$1.99 ,487,11/02/2021,east
lapis morsel,$1.99 ,468,11/02/2021,west
pink morsel,$5.00 ,461,11/03/2021,north
pink morsel,$5.00 ,407,11/03/2021,south
pink morsel,$5.00 ,417,11/03/2021,east
pink morsel,$5.00 ,457,11/03/2021,west
gold morsel,$9.99 ,424,11/03/2021,north
gold morsel,$9.99 ,476,11/03/2021,south
gold morsel,$9.99 ,463,11/03/2021,east
gold morsel,$9.99 ,414,11/03/2021,west
magenta morsel,$2.50 ,405,11/03/2021,north
magenta morsel,$2.50 ,450,11/03/2021,south
magenta morsel,$2.50 ,470,11/03/2021,east
magenta morsel,$2.50 ,478,11/03/2021,west
chartreuse morsel,$3.00 ,489,11/03/2021,north
chartreuse morsel,$3.00 ,417,11/03/2021,south
chartreuse morsel,$3.00 ,432,11/03/2021,east
chartreuse morsel,$3.00 ,433,11/03/2021,west
periwinkle morsel,$1.25 ,489,11/03/2021,north
periwinkle morsel,$1.25 ,423,11/03/2021,south
periwinkle morsel,$1.25 ,408,11/03/2021,east
periwinkle morsel,$1.25 ,430,11/03/2021,west
vermilion morsel,$4.99 ,440,11/03/2021,north
vermilion morsel,$4.99 ,465,11/03/2021,south
vermilion morsel,$4.99 ,437,11/03/2021,east
vermilion morsel,$4.99 ,441,11/03/2021,west
lapis morsel,$1.99 ,445,11/03/2021,north
lapis morsel,$1.99 ,429,11/03/2021,south
lapis morsel,$1.99 ,482,11/03/2021,east
lapis morsel,$1.99 ,461,11/03/2021,west
pink morsel,$5.00 ,441,11/04/2021,north
pink morsel,$5.00 ,431,11/04/2021,south
pink morsel,$5.00 ,421,11/04/2021,east
pink morsel,$5.00 ,417,11/04/2021,west
gold morsel,$9.99 ,444,11/04/2021,north
gold morsel,$9.99 ,479,11/04/2021,south
gold morsel,$9.99 ,418,11/04/2021,east
gold morsel,$9.99 ,440,11/04/2021,west
magenta morsel,$2.50 ,471,11/04/2021,north
magenta morsel,$2.50 ,453,11/04/2021,south
magenta morsel,$2.50 ,450,11/04/2021,east
magenta morsel,$2.50 ,499,11/04/2021,west
chartreuse morsel,$3.00 ,498,11/04/2021,north
chartreuse morsel,$3.00 ,470,11/04/2021,south
chartreuse morsel,$3.00 ,473,11/04/2021,east
chartreuse morsel,$3.00 ,424,11/04/2021,west
periwinkle morsel,$1.25 ,408,11/04/2021,north
periwinkle morsel,$1.25 ,400,11/04/2021,south
periwinkle morsel,$1.25 ,443,11/04/2021,east
periwinkle morsel,$1.25 ,418,11/04/2021,west
vermilion morsel,$4.99 ,488,11/04/2021,north
vermilion morsel,$4.99 ,495,11/04/2021,south
vermilion morsel,$4.99 ,470,11/04/2021,east
vermilion morsel,$4.99 ,455,11/04/2021,west
lapis morsel,$1.99 ,473,11/04/2021,north
lapis morsel,$1.99 ,499,11/04/2021,south
lapis morsel,$1.99 ,449,11/04/2021,east
lapis morsel,$1.99 ,464,11/04/2021,west
pink morsel,$5.00 ,495,11/05/2021,north
pink morsel,$5.00 ,485,11/05/2021,south
pink morsel,$5.00 ,466,11/05/2021,east
pink morsel,$5.00 ,441,11/05/2021,west
gold morsel,$9.99 ,453,11/05/2021,north
gold morsel,$9.99 ,430,11/05/2021,south
gold morsel,$9.99 ,453,11/05/2021,east
gold morsel,$9.99 ,431,11/05/2021,west
magenta morsel,$2.50 ,405,11/05/2021,north
magenta morsel,$2.50 ,412,11/05/2021,south
magenta morsel,$2.50 ,448,11/05/2021,east
magenta morsel,$2.50 ,426,11/05/2021,west
chartreuse morsel,$3.00 ,421,11/05/2021,north
chartreuse morsel,$3.00 ,421,11/05/2021,south
chartreuse morsel,$3.00 ,434,11/05/2021,east
chartreuse morsel,$3.00 ,414,11/05/2021,west
periwinkle morsel,$1.25 ,452,11/05/2021,north
periwinkle morsel,$1.25 ,463,11/05/2021,south
periwinkle morsel,$1.25 ,498,11/05/2021,east
periwinkle morsel,$1.25 ,423,11/05/2021,west
vermilion morsel,$4.99 ,465,11/05/2021,north
vermilion morsel,$4.99 ,483,11/05/2021,south
vermilion morsel,$4.99 ,495,11/05/2021,east
vermilion morsel,$4.99 ,451,11/05/2021,west
lapis morsel,$1.99 ,493,11/05/2021,north
lapis morsel,$1.99 ,456,11/05/2021,south
lapis morsel,$1.99 ,478,11/05/2021,east
lapis morsel,$1.99 ,453,11/05/2021,west
pink morsel,$5.00 ,447,11/06/2021,north
pink morsel,$5.00 ,410,11/06/2021,south
pink morsel,$5.00 ,491,11/06/2021,east
pink morsel,$5.00 ,413,11/06/2021,west
gold morsel,$9.99 ,452,11/06/2021,north
gold morsel,$9.99 ,495,11/06/2021,south
gold morsel,$9.99 ,435,11/06/2021,east
gold morsel,$9.99 ,423,11/06/2021,west
magenta morsel,$2.50 ,456,11/06/2021,north
magenta morsel,$2.50 ,423,11/06/2021,south
magenta morsel,$2.50 ,474,11/06/2021,east
magenta morsel,$2.50 ,405,11/06/2021,west
chartreuse morsel,$3.00 ,468,11/06/2021,north
chartreuse morsel,$3.00 ,467,11/06/2021,south
chartreuse morsel,$3.00 ,421,11/06/2021,east
chartreuse morsel,$3.00 ,442,11/06/2021,west
periwinkle morsel,$1.25 ,403,11/06/2021,north
periwinkle morsel,$1.25 ,410,11/06/2021,south
periwinkle morsel,$1.25 ,406,11/06/2021,east
periwinkle morsel,$1.25 ,487,11/06/2021,west
vermilion morsel,$4.99 ,414,11/06/2021,north
vermilion morsel,$4.99 ,434,11/06/2021,south
vermilion morsel,$4.99 ,474,11/06/2021,east
vermilion morsel,$4.99 ,495,11/06/2021,west
lapis morsel,$1.99 ,470,11/06/2021,north
lapis morsel,$1.99 ,481,11/06/2021,south
lapis morsel,$1.99 ,457,11/06/2021,east
lapis morsel,$1.99 ,499,11/06/2021,west
pink morsel,$5.00 ,442,11/07/2021,north
pink morsel,$5.00 ,413,11/07/2021,south
pink morsel,$5.00 ,443,11/07/2021,east
pink morsel,$5.00 ,455,11/07/2021,west
gold morsel,$9.99 ,431,11/07/2021,north
gold morsel,$9.99 ,423,11/07/2021,south
gold morsel,$9.99 ,445,11/07/2021,east
gold morsel,$9.99 ,404,11/07/2021,west
magenta morsel,$2.50 ,443,11/07/2021,north
magenta morsel,$2.50 ,450,11/07/2021,south
magenta morsel,$2.50 ,464,11/07/2021,east
magenta morsel,$2.50 ,485,11/07/2021,west
chartreuse morsel,$3.00 ,497,11/07/2021,north
chartreuse morsel,$3.00 ,446,11/07/2021,south
chartreuse morsel,$3.00 ,456,11/07/2021,east
chartreuse morsel,$3.00 ,435,11/07/2021,west
periwinkle morsel,$1.25 ,462,11/07/2021,north
periwinkle morsel,$1.25 ,402,11/07/2021,south
periwinkle morsel,$1.25 ,462,11/07/2021,east
periwinkle morsel,$1.25 ,499,11/07/2021,west
vermilion morsel,$4.99 ,450,11/07/2021,north
vermilion morsel,$4.99 ,411,11/07/2021,south
vermilion morsel,$4.99 ,431,11/07/2021,east
vermilion morsel,$4.99 ,400,11/07/2021,west
lapis morsel,$1.99 ,422,11/07/2021,north
lapis morsel,$1.99 ,413,11/07/2021,south
lapis morsel,$1.99 ,484,11/07/2021,east
lapis morsel,$1.99 ,463,11/07/2021,west
pink morsel,$5.00 ,401,11/08/2021,north
pink morsel,$5.00 ,424,11/08/2021,south
pink morsel,$5.00 ,428,11/08/2021,east
pink morsel,$5.00 ,452,11/08/2021,west
gold morsel,$9.99 ,467,11/08/2021,north
gold morsel,$9.99 ,417,11/08/2021,south
gold morsel,$9.99 ,446,11/08/2021,east
gold morsel,$9.99 ,409,11/08/2021,west
magenta morsel,$2.50 ,455,11/08/2021,north
magenta morsel,$2.50 ,490,11/08/2021,south
magenta morsel,$2.50 ,482,11/08/2021,east
magenta morsel,$2.50 ,456,11/08/2021,west
chartreuse morsel,$3.00 ,477,11/08/2021,north
chartreuse morsel,$3.00 ,447,11/08/2021,south
chartreuse morsel,$3.00 ,405,11/08/2021,east
chartreuse morsel,$3.00 ,421,11/08/2021,west
periwinkle morsel,$1.25 ,479,11/08/2021,north
periwinkle morsel,$1.25 ,418,11/08/2021,south
periwinkle morsel,$1.25 ,468,11/08/2021,east
periwinkle morsel,$1.25 ,410,11/08/2021,west
vermilion morsel,$4.99 ,405,11/08/2021,north
vermilion morsel,$4.99 ,445,11/08/2021,south
vermilion morsel,$4.99 ,449,11/08/2021,east
vermilion morsel,$4.99 ,455,11/08/2021,west
lapis morsel,$1.99 ,460,11/08/2021,north
lapis morsel,$1.99 ,419,11/08/2021,south
lapis morsel,$1.99 ,455,11/08/2021,east
lapis morsel,$1.99 ,432,11/08/2021,west
pink morsel,$5.00 ,433,11/09/2021,north
pink morsel,$5.00 ,400,11/09/2021,south
pink morsel,$5.00 ,487,11/09/2021,east
pink morsel,$5.00 ,450,11/09/2021,west
gold morsel,$9.99 ,437,11/09/2021,north
gold morsel,$9.99 ,485,11/09/2021,south
gold morsel,$9.99 ,432,11/09/2021,east
gold morsel,$9.99 ,463,11/09/2021,west
magenta morsel,$2.50 ,419,11/09/2021,north
magenta morsel,$2.50 ,442,11/09/2021,south
magenta morsel,$2.50 ,494,11/09/2021,east
magenta morsel,$2.50 ,401,11/09/2021,west
chartreuse morsel,$3.00 ,422,11/09/2021,north
chartreuse morsel,$3.00 ,448,11/09/2021,south
chartreuse morsel,$3.00 ,412,11/09/2021,east
chartreuse morsel,$3.00 ,438,11/09/2021,west
periwinkle morsel,$1.25 ,492,11/09/2021,north
periwinkle morsel,$1.25 ,473,11/09/2021,south
periwinkle morsel,$1.25 ,413,11/09/2021,east
periwinkle morsel,$1.25 ,440,11/09/2021,west
vermilion morsel,$4.99 ,449,11/09/2021,north
vermilion morsel,$4.99 ,479,11/09/2021,south
vermilion morsel,$4.99 ,459,11/09/2021,east
vermilion morsel,$4.99 ,490,11/09/2021,west
lapis morsel,$1.99 ,440,11/09/2021,north
lapis morsel,$1.99 ,473,11/09/2021,south
lapis morsel,$1.99 ,492,11/09/2021,east
lapis morsel,$1.99 ,406,11/09/2021,west
pink morsel,$5.00 ,497,11/10/2021,north
pink morsel,$5.00 ,418,11/10/2021,south
pink morsel,$5.00 ,405,11/10/2021,east
pink morsel,$5.00 ,473,11/10/2021,west
gold morsel,$9.99 ,437,11/10/2021,north
gold morsel,$9.99 ,474,11/10/2021,south
gold morsel,$9.99 ,468,11/10/2021,east
gold morsel,$9.99 ,421,11/10/2021,west
magenta morsel,$2.50 ,462,11/10/2021,north
magenta morsel,$2.50 ,454,11/10/2021,south
magenta morsel,$2.50 ,484,11/10/2021,east
magenta morsel,$2.50 ,434,11/10/2021,west
chartreuse morsel,$3.00 ,476,11/10/2021,north
chartreuse morsel,$3.00 ,494,11/10/2021,south
chartreuse morsel,$3.00 ,463,11/10/2021,east
chartreuse morsel,$3.00 ,405,11/10/2021,west
periwinkle morsel,$1.25 ,455,11/10/2021,north
periwinkle morsel,$1.25 ,469,11/10/2021,south
periwinkle morsel,$1.25 ,460,11/10/2021,east
periwinkle morsel,$1.25 ,407,11/10/2021,west
vermilion morsel,$4.99 ,459,11/10/2021,north
vermilion morsel,$4.99 ,500,11/10/2021,south
vermilion morsel,$4.99 ,481,11/10/2021,east
vermilion morsel,$4.99 ,409,11/10/2021,west
lapis morsel,$1.99 ,435,11/10/2021,north
lapis morsel,$1.99 ,469,11/10/2021,south
lapis morsel,$1.99 ,470,11/10/2021,east
lapis morsel,$1.99 ,498,11/10/2021,west
pink morsel,$5.00 ,430,11/11/2021,north
pink morsel,$5.00 ,432,11/11/2021,south
pink morsel,$5.00 ,407,11/11/2021,east
pink morsel,$5.00 ,489,11/11/2021,west
gold morsel,$9.99 ,444,11/11/2021,north
gold morsel,$9.99 ,442,11/11/2021,south
gold morsel,$9.99 ,473,11/11/2021,east
gold morsel,$9.99 ,436,11/11/2021,west
magenta morsel,$2.50 ,435,11/11/2021,north
magenta morsel,$2.50 ,455,11/11/2021,south
magenta morsel,$2.50 ,486,11/11/2021,east
magenta morsel,$2.50 ,401,11/11/2021,west
chartreuse morsel,$3.00 ,469,11/11/2021,north
chartreuse morsel,$3.00 ,406,11/11/2021,south
chartreuse morsel,$3.00 ,453,11/11/2021,east
chartreuse morsel,$3.00 ,498,11/11/2021,west
periwinkle morsel,$1.25 ,402,11/11/2021,north
periwinkle morsel,$1.25 ,449,11/11/2021,south
periwinkle morsel,$1.25 ,418,11/11/2021,east
periwinkle morsel,$1.25 ,487,11/11/2021,west
vermilion morsel,$4.99 ,468,11/11/2021,north
vermilion morsel,$4.99 ,403,11/11/2021,south
vermilion morsel,$4.99 ,409,11/11/2021,east
vermilion morsel,$4.99 ,457,11/11/2021,west
lapis morsel,$1.99 ,474,11/11/2021,north
lapis morsel,$1.99 ,453,11/11/2021,south
lapis morsel,$1.99 ,463,11/11/2021,east
lapis morsel,$1.99 ,419,11/11/2021,west
pink morsel,$5.00 ,470,11/12/2021,north
pink morsel,$5.00 ,426,11/12/2021,south
pink morsel,$5.00 ,409,11/12/2021,east
pink morsel,$5.00 ,498,11/12/2021,west
gold morsel,$9.99 ,409,11/12/2021,north
gold morsel,$9.99 ,478,11/12/2021,south
gold morsel,$9.99 ,403,11/12/2021,east
gold morsel,$9.99 ,412,11/12/2021,west
magenta morsel,$2.50 ,483,11/12/2021,north
magenta morsel,$2.50 ,462,11/12/2021,south
magenta morsel,$2.50 ,489,11/12/2021,east
magenta morsel,$2.50 ,481,11/12/2021,west
chartreuse morsel,$3.00 ,413,11/12/2021,north
chartreuse morsel,$3.00 ,483,11/12/2021,south
chartreuse morsel,$3.00 ,467,11/12/2021,east
chartreuse morsel,$3.00 ,411,11/12/2021,west
periwinkle morsel,$1.25 ,494,11/12/2021,north
periwinkle morsel,$1.25 ,452,11/12/2021,south
periwinkle morsel,$1.25 ,483,11/12/2021,east
periwinkle morsel,$1.25 ,411,11/12/2021,west
vermilion morsel,$4.99 ,441,11/12/2021,north
vermilion morsel,$4.99 ,417,11/12/2021,south
vermilion morsel,$4.99 ,422,11/12/2021,east
vermilion morsel,$4.99 ,474,11/12/2021,west
lapis morsel,$1.99 ,427,11/12/2021,north
lapis morsel,$1.99 ,433,11/12/2021,south
lapis morsel,$1.99 ,456,11/12/2021,east
lapis morsel,$1.99 ,480,11/12/2021,west
pink morsel,$5.00 ,463,11/13/2021,north
pink morsel,$5.00 ,442,11/13/2021,south
pink morsel,$5.00 ,469,11/13/2021,east
pink morsel,$5.00 ,457,11/13/2021,west
gold morsel,$9.99 ,483,11/13/2021,north
gold morsel,$9.99 ,402,11/13/2021,south
gold morsel,$9.99 ,426,11/13/2021,east
gold morsel,$9.99 ,408,11/13/2021,west
magenta morsel,$2.50 ,424,11/13/2021,north
magenta morsel,$2.50 ,494,11/13/2021,south
magenta morsel,$2.50 ,461,11/13/2021,east
magenta morsel,$2.50 ,478,11/13/2021,west
chartreuse morsel,$3.00 ,465,11/13/2021,north
chartreuse morsel,$3.00 ,401,11/13/2021,south
chartreuse morsel,$3.00 ,414,11/13/2021,east
chartreuse morsel,$3.00 ,473,11/13/2021,west
periwinkle morsel,$1.25 ,456,11/13/2021,north
periwinkle morsel,$1.25 ,463,11/13/2021,south
periwinkle morsel,$1.25 ,475,11/13/2021,east
periwinkle morsel,$1.25 ,411,11/13/2021,west
vermilion morsel,$4.99 ,480,11/13/2021,north
vermilion morsel,$4.99 ,471,11/13/2021,south
vermilion morsel,$4.99 ,400,11/13/2021,east
vermilion morsel,$4.99 ,418,11/13/2021,west
lapis morsel,$1.99 ,414,11/13/2021,north
lapis morsel,$1.99 ,494,11/13/2021,south
lapis morsel,$1.99 ,423,11/13/2021,east
lapis morsel,$1.99 ,406,11/13/2021,west
pink morsel,$5.00 ,445,11/14/2021,north
pink morsel,$5.00 ,438,11/14/2021,south
pink morsel,$5.00 ,499,11/14/2021,east
pink morsel,$5.00 ,497,11/14/2021,west
gold morsel,$9.99 ,479,11/14/2021,north
gold morsel,$9.99 ,425,11/14/2021,south
gold morsel,$9.99 ,427,11/14/2021,east
gold morsel,$9.99 ,405,11/14/2021,west
magenta morsel,$2.50 ,447,11/14/2021,north
magenta morsel,$2.50 ,463,11/14/2021,south
magenta morsel,$2.50 ,420,11/14/2021,east
magenta morsel,$2.50 ,468,11/14/2021,west
chartreuse morsel,$3.00 ,407,11/14/2021,north
chartreuse morsel,$3.00 ,477,11/14/2021,south
chartreuse morsel,$3.00 ,418,11/14/2021,east
chartreuse morsel,$3.00 ,430,11/14/2021,west
periwinkle morsel,$1.25 ,432,11/14/2021,north
periwinkle morsel,$1.25 ,440,11/14/2021,south
periwinkle morsel,$1.25 ,449,11/14/2021,east
periwinkle morsel,$1.25 ,411,11/14/2021,west
vermilion morsel,$4.99 ,435,11/14/2021,north
vermilion morsel,$4.99 ,473,11/14/2021,south
vermilion morsel,$4.99 ,469,11/14/2021,east
vermilion morsel,$4.99 ,402,11/14/2021,west
lapis morsel,$1.99 ,443,11/14/2021,north
lapis morsel,$1.99 ,402,11/14/2021,south
lapis morsel,$1.99 ,427,11/14/2021,east
lapis morsel,$1.99 ,463,11/14/2021,west
pink morsel,$5.00 ,421,11/15/2021,north
pink morsel,$5.00 ,485,11/15/2021,south
pink morsel,$5.00 ,431,11/15/2021,east
pink morsel,$5.00 ,499,11/15/2021,west
gold morsel,$9.99 ,463,11/15/2021,north
gold morsel,$9.99 ,410,11/15/2021,south
gold morsel,$9.99 ,430,11/15/2021,east
gold morsel,$9.99 ,424,11/15/2021,west
magenta morsel,$2.50 ,427,11/15/2021,north
magenta morsel,$2.50 ,492,11/15/2021,south
magenta morsel,$2.50 ,410,11/15/2021,east
magenta morsel,$2.50 ,424,11/15/2021,west
chartreuse morsel,$3.00 ,480,11/15/2021,north
chartreuse morsel,$3.00 ,473,11/15/2021,south
chartreuse morsel,$3.00 ,459,11/15/2021,east
chartreuse morsel,$3.00 ,476,11/15/2021,west
periwinkle morsel,$1.25 ,441,11/15/2021,north
periwinkle morsel,$1.25 ,426,11/15/2021,south
periwinkle morsel,$1.25 ,425,11/15/2021,east
periwinkle morsel,$1.25 ,409,11/15/2021,west
vermilion morsel,$4.99 ,498,11/15/2021,north
vermilion morsel,$4.99 ,442,11/15/2021,south
vermilion morsel,$4.99 ,412,11/15/2021,east
vermilion morsel,$4.99 ,481,11/15/2021,west
lapis morsel,$1.99 ,436,11/15/2021,north
lapis morsel,$1.99 ,405,11/15/2021,south
lapis morsel,$1.99 ,405,11/15/2021,east
lapis morsel,$1.99 ,420,11/15/2021,west
pink morsel,$5.00 ,497,11/16/2021,north
pink morsel,$5.00 ,445,11/16/2021,south
pink morsel,$5.00 ,463,11/16/2021,east
pink morsel,$5.00 ,460,11/16/2021,west
gold morsel,$9.99 ,406,11/16/2021,north
gold morsel,$9.99 ,427,11/16/2021,south
gold morsel,$9.99 ,419,11/16/2021,east
gold morsel,$9.99 ,434,11/16/2021,west
magenta morsel,$2.50 ,424,11/16/2021,north
magenta morsel,$2.50 ,481,11/16/2021,south
magenta morsel,$2.50 ,476,11/16/2021,east
magenta morsel,$2.50 ,450,11/16/2021,west
chartreuse morsel,$3.00 ,448,11/16/2021,north
chartreuse morsel,$3.00 ,416,11/16/2021,south
chartreuse morsel,$3.00 ,442,11/16/2021,east
chartreuse morsel,$3.00 ,474,11/16/2021,west
periwinkle morsel,$1.25 ,418,11/16/2021,north
periwinkle morsel,$1.25 ,438,11/16/2021,south
periwinkle morsel,$1.25 ,401,11/16/2021,east
periwinkle morsel,$1.25 ,449,11/16/2021,west
vermilion morsel,$4.99 ,445,11/16/2021,north
vermilion morsel,$4.99 ,423,11/16/2021,south
vermilion morsel,$4.99 ,429,11/16/2021,east
vermilion morsel,$4.99 ,456,11/16/2021,west
lapis morsel,$1.99 ,469,11/16/2021,north
lapis morsel,$1.99 ,471,11/16/2021,south
lapis morsel,$1.99 ,440,11/16/2021,east
lapis morsel,$1.99 ,457,11/16/2021,west
pink morsel,$5.00 ,433,11/17/2021,north
pink morsel,$5.00 ,448,11/17/2021,south
pink morsel,$5.00 ,458,11/17/2021,east
pink morsel,$5.00 ,405,11/17/2021,west
gold morsel,$9.99 ,460,11/17/2021,north
gold morsel,$9.99 ,484,11/17/2021,south
gold morsel,$9.99 ,415,11/17/2021,east
gold morsel,$9.99 ,478,11/17/2021,west
magenta morsel,$2.50 ,411,11/17/2021,north
magenta morsel,$2.50 ,400,11/17/2021,south
magenta morsel,$2.50 ,433,11/17/2021,east
magenta morsel,$2.50 ,451,11/17/2021,west
chartreuse morsel,$3.00 ,446,11/17/2021,north
