product,price,quantity,date,region
magenta morsel,$2.50 ,575,7/11/2020,east
magenta morsel,$2.50 ,551,7/11/2020,west
chartreuse morsel,$3.00 ,584,7/11/2020,north
chartreuse morsel,$3.00 ,545,7/11/2020,south
chartreuse morsel,$3.00 ,567,7/11/2020,east
chartreuse morsel,$3.00 ,587,7/11/2020,west
periwinkle morsel,$1.25 ,550,7/11/2020,north
periwinkle morsel,$1.25 ,568,7/11/2020,south
periwinkle morsel,$1.25 ,575,7/11/2020,east
periwinkle morsel,$1.25 ,506,7/11/2020,west
vermilion morsel,$4.99 ,529,7/11/2020,north
vermilion morsel,$4.99 ,568,7/11/2020,south
vermilion morsel,$4.99 ,574,7/11/2020,east
vermilion morsel,$4.99 ,517,7/11/2020,west
lapis morsel,$1.99 ,525,7/11/2020,north
lapis morsel,$1.99 ,524,7/11/2020,south
lapis morsel,$1.99 ,505,7/11/2020,east
lapis morsel,$1.99 ,548,7/11/2020,west
pink morsel,$3.00 ,582,7/12/2020,north
pink morsel,$3.00 ,524,7/12/2020,south
pink morsel,$3.00 ,591,7/12/2020,east
pink morsel,$3.00 ,532,7/12/2020,west
gold morsel,$9.99 ,524,7/12/2020,north
gold morsel,$9.99 ,548,7/12/2020,south
gold morsel,$9.99 ,540,7/12/2020,east
gold morsel,$9.99 ,561,7/12/2020,west
magenta morsel,$2.50 ,559,7/12/2020,north
magenta morsel,$2.50 ,562,7/12/2020,south
magenta morsel,$2.50 ,591,7/12/2020,east
magenta morsel,$2.50 ,562,7/12/2020,west
chartreuse morsel,$3.00 ,504,7/12/2020,north
chartreuse morsel,$3.00 ,593,7/12/2020,south
chartreuse morsel,$3.00 ,544,7/12/2020,east
chartreuse morsel,$3.00 ,550,7/12/2020,west
periwinkle morsel,$1.25 ,589,7/12/2020,north
periwinkle morsel,$1.25 ,526,7/12/2020,south
periwinkle morsel,$1.25 ,528,7/12/2020,east
periwinkle morsel,$1.25 ,530,7/12/2020,west
vermilion morsel,$4.99 ,524,7/12/2020,north
vermilion morsel,$4.99 ,545,7/12/2020,south
vermilion morsel,$4.99 ,565,7/12/2020,east
vermilion morsel,$4.99 ,525,7/12/2020,west
lapis morsel,$1.99 ,582,7/12/2020,north
lapis morsel,$1.99 ,568,7/12/2020,south
lapis morsel,$1.99 ,587,7/12/2020,east
lapis morsel,$1.99 ,501,7/12/2020,west
pink morsel,$3.00 ,560,7/13/2020,north
pink morsel,$3.00 ,588,7/13/2020,south
pink morsel,$3.00 ,594,7/13/2020,east
pink morsel,$3.00 ,576,7/13/2020,west
gold morsel,$9.99 ,586,7/13/2020,north
gold morsel,$9.99 ,509,7/13/2020,south
gold morsel,$9.99 ,532,7/13/2020,east
gold morsel,$9.99 ,535,7/13/2020,west
magenta morsel,$2.50 ,529,7/13/2020,north
magenta morsel,$2.50 ,549,7/13/2020,south
magenta morsel,$2.50 ,503,7/13/2020,east
magenta morsel,$2.50 ,519,7/13/2020,west
chartreuse morsel,$3.00 ,586,7/13/2020,north
chartreuse morsel,$3.00 ,523,7/13/2020,south
chartreuse morsel,$3.00 ,580,7/13/2020,east
chartreuse morsel,$3.00 ,547,7/13/2020,west
periwinkle morsel,$1.25 ,557,7/13/2020,north
periwinkle morsel,$1.25 ,523,7/13/2020,south
periwinkle morsel,$1.25 ,517,7/13/2020,east
periwinkle morsel,$1.25 ,572,7/13/2020,west
vermilion morsel,$4.99 ,557,7/13/2020,north
vermilion morsel,$4.99 ,518,7/13/2020,south
vermilion morsel,$4.99 ,542,7/13/2020,east
vermilion morsel,$4.99 ,520,7/13/2020,west
lapis morsel,$1.99 ,501,7/13/2020,north
lapis morsel,$1.99 ,506,7/13/2020,south
lapis morsel,$1.99 ,509,7/13/2020,east
lapis morsel,$1.99 ,502,7/13/2020,west
pink morsel,$3.00 ,519,7/14/2020,north
pink morsel,$3.00 ,505,7/14/2020,south
pink morsel,$3.00 ,565,7/14/2020,east
pink morsel,$3.00 ,500,7/14/2020,west
gold morsel,$9.99 ,544,7/14/2020,north
gold morsel,$9.99 ,566,7/14/2020,south
gold morsel,$9.99 ,566,7/14/2020,east
gold morsel,$9.99 ,578,7/14/2020,west
magenta morsel,$2.50 ,554,7/14/2020,north
magenta morsel,$2.50 ,568,7/14/2020,south
magenta morsel,$2.50 ,536,7/14/2020,east
magenta morsel,$2.50 ,527,7/14/2020,west
chartreuse morsel,$3.00 ,572,7/14/2020,north
chartreuse morsel,$3.00 ,532,7/14/2020,south
chartreuse morsel,$3.00 ,539,7/14/2020,east
chartreuse morsel,$3.00 ,509,7/14/2020,west
periwinkle morsel,$1.25 ,525,7/14/2020,north
periwinkle morsel,$1.25 ,534,7/14/2020,south
periwinkle morsel,$1.25 ,600,7/14/2020,east
periwinkle morsel,$1.25 ,599,7/14/2020,west
vermilion morsel,$4.99 ,507,7/14/2020,north
vermilion morsel,$4.99 ,502,7/14/2020,south
vermilion morsel,$4.99 ,538,7/14/2020,east
vermilion morsel,$4.99 ,579,7/14/2020,west
lapis morsel,$1.99 ,557,7/14/2020,north
lapis morsel,$1.99 ,566,7/14/2020,south
lapis morsel,$1.99 ,544,7/14/2020,east
lapis morsel,$1.99 ,549,7/14/2020,west
pink morsel,$3.00 ,514,7/15/2020,north
pink morsel,$3.00 ,580,7/15/2020,south
pink morsel,$3.00 ,549,7/15/2020,east
pink morsel,$3.00 ,532,7/15/2020,west
gold morsel,$9.99 ,542,7/15/2020,north
gold morsel,$9.99 ,575,7/15/2020,south
gold morsel,$9.99 ,531,7/15/2020,east
gold morsel,$9.99 ,539,7/15/2020,west
magenta morsel,$2.50 ,576,7/15/2020,north
magenta morsel,$2.50 ,518,7/15/2020,south
magenta morsel,$2.50 ,508,7/15/2020,east
magenta morsel,$2.50 ,512,7/15/2020,west
chartreuse morsel,$3.00 ,517,7/15/2020,north
chartreuse morsel,$3.00 ,572,7/15/2020,south
chartreuse morsel,$3.00 ,542,7/15/2020,east
chartreuse morsel,$3.00 ,514,7/15/2020,west
periwinkle morsel,$1.25 ,564,7/15/2020,north
periwinkle morsel,$1.25 ,533,7/15/2020,south
periwinkle morsel,$1.25 ,513,7/15/2020,east
periwinkle morsel,$1.25 ,536,7/15/2020,west
vermilion morsel,$4.99 ,550,7/15/2020,north
vermilion morsel,$4.99 ,599,7/15/2020,south
vermilion morsel,$4.99 ,536,7/15/2020,east
vermilion morsel,$4.99 ,541,7/15/2020,west
lapis morsel,$1.99 ,530,7/15/2020,north
lapis morsel,$1.99 ,548,7/15/2020,south
lapis morsel,$1.99 ,551,7/15/2020,east
lapis morsel,$1.99 ,571,7/15/2020,west
pink morsel,$3.00 ,505,7/16/2020,north
pink morsel,$3.00 ,577,7/16/2020,south
pink morsel,$3.00 ,535,7/16/2020,east
pink morsel,$3.00 ,597,7/16/2020,west
gold morsel,$9.99 ,574,7/16/2020,north
gold morsel,$9.99 ,553,7/16/2020,south
gold morsel,$9.99 ,557,7/16/2020,east
gold morsel,$9.99 ,532,7/16/2020,west
magenta morsel,$2.50 ,567,7/16/2020,north
magenta morsel,$2.50 ,516,7/16/2020,south
magenta morsel,$2.50 ,560,7/16/2020,east
magenta morsel,$2.50 ,524,7/16/2020,west
chartreuse morsel,$3.00 ,509,7/16/2020,north
chartreuse morsel,$3.00 ,515,7/16/2020,south
chartreuse morsel,$3.00 ,515,7/16/2020,east
chartreuse morsel,$3.00 ,512,7/16/2020,west
periwinkle morsel,$1.25 ,528,7/16/2020,north
periwinkle morsel,$1.25 ,551,7/16/2020,south
periwinkle morsel,$1.25 ,566,7/16/2020,east
periwinkle morsel,$1.25 ,571,7/16/2020,west
vermilion morsel,$4.99 ,501,7/16/2020,north
vermilion morsel,$4.99 ,562,7/16/2020,south
vermilion morsel,$4.99 ,538,7/16/2020,east
vermilion morsel,$4.99 ,514,7/16/2020,west
lapis morsel,$1.99 ,580,7/16/2020,north
lapis morsel,$1.99 ,558,7/16/2020,south
lapis morsel,$1.99 ,572,7/16/2020,east
lapis morsel,$1.99 ,598,7/16/2020,west
pink morsel,$3.00 ,598,7/17/2020,north
pink morsel,$3.00 ,559,7/17/2020,south
pink morsel,$3.00 ,547,7/17/2020,east
pink morsel,$3.00 ,591,7/17/2020,west
gold morsel,$9.99 ,580,7/17/2020,north
gold morsel,$9.99 ,574,7/17/2020,south
gold morsel,$9.99 ,586,7/17/2020,east
gold morsel,$9.99 ,593,7/17/2020,west
magenta morsel,$2.50 ,510,7/17/2020,north
magenta morsel,$2.50 ,574,7/17/2020,south
magenta morsel,$2.50 ,514,7/17/2020,east
magenta morsel,$2.50 ,577,7/17/2020,west
chartreuse morsel,$3.00 ,521,7/17/2020,north
chartreuse morsel,$3.00 ,551,7/17/2020,south
chartreuse morsel,$3.00 ,542,7/17/2020,east
chartreuse morsel,$3.00 ,514,7/17/2020,west
periwinkle morsel,$1.25 ,549,7/17/2020,north
periwinkle morsel,$1.25 ,546,7/17/2020,south
periwinkle morsel,$1.25 ,590,7/17/2020,east
periwinkle morsel,$1.25 ,577,7/17/2020,west
vermilion morsel,$4.99 ,587,7/17/2020,north
vermilion morsel,$4.99 ,589,7/17/2020,south
vermilion morsel,$4.99 ,506,7/17/2020,east
vermilion morsel,$4.99 ,515,7/17/2020,west
lapis morsel,$1.99 ,574,7/17/2020,north
lapis morsel,$1.99 ,508,7/17/2020,south
lapis morsel,$1.99 ,564,7/17/2020,east
lapis morsel,$1.99 ,503,7/17/2020,west
pink morsel,$3.00 ,541,7/18/2020,north
pink morsel,$3.00 ,569,7/18/2020,south
pink morsel,$3.00 ,583,7/18/2020,east
pink morsel,$3.00 ,599,7/18/2020,west
gold morsel,$9.99 ,548,7/18/2020,north
gold morsel,$9.99 ,505,7/18/2020,south
gold morsel,$9.99 ,564,7/18/2020,east
gold morsel,$9.99 ,589,7/18/2020,west
magenta morsel,$2.50 ,552,7/18/2020,north
magenta morsel,$2.50 ,598,7/18/2020,south
magenta morsel,$2.50 ,565,7/18/2020,east
magenta morsel,$2.50 ,535,7/18/2020,west
chartreuse morsel,$3.00 ,599,7/18/2020,north
chartreuse morsel,$3.00 ,536,7/18/2020,south
chartreuse morsel,$3.00 ,538,7/18/2020,east
chartreuse morsel,$3.00 ,531,7/18/2020,west
periwinkle morsel,$1.25 ,573,7/18/2020,north
periwinkle morsel,$1.25 ,580,7/18/2020,south
periwinkle morsel,$1.25 ,506,7/18/2020,east
periwinkle morsel,$1.25 ,517,7/18/2020,west
vermilion morsel,$4.99 ,585,7/18/2020,north
vermilion morsel,$4.99 ,506,7/18/2020,south
vermilion morsel,$4.99 ,544,7/18/2020,east
vermilion morsel,$4.99 ,507,7/18/2020,west
lapis morsel,$1.99 ,580,7/18/2020,north
lapis morsel,$1.99 ,571,7/18/2020,south
lapis morsel,$1.99 ,592,7/18/2020,east
lapis morsel,$1.99 ,519,7/18/2020,west
pink morsel,$3.00 ,538,7/19/2020,north
pink morsel,$3.00 ,551,7/19/2020,south
pink morsel,$3.00 ,558,7/19/2020,east
pink morsel,$3.00 ,593,7/19/2020,west
gold morsel,$9.99 ,531,7/19/2020,north
gold morsel,$9.99 ,528,7/19/2020,south
gold morsel,$9.99 ,522,7/19/2020,east
gold morsel,$9.99 ,581,7/19/2020,west
magenta morsel,$2.50 ,546,7/19/2020,north
magenta morsel,$2.50 ,596,7/19/2020,south
magenta morsel,$2.50 ,523,7/19/2020,east
magenta morsel,$2.50 ,591,7/19/2020,west
chartreuse morsel,$3.00 ,527,7/19/2020,north
chartreuse morsel,$3.00 ,533,7/19/2020,south
chartreuse morsel,$3.00 ,542,7/19/2020,east
chartreuse morsel,$3.00 ,543,7/19/2020,west
periwinkle morsel,$1.25 ,576,7/19/2020,north
periwinkle morsel,$1.25 ,538,7/19/2020,south
periwinkle morsel,$1.25 ,587,7/19/2020,east
periwinkle morsel,$1.25 ,570,7/19/2020,west
vermilion morsel,$4.99 ,596,7/19/2020,north
vermilion morsel,$4.99 ,536,7/19/2020,south
vermilion morsel,$4.99 ,587,7/19/2020,east
vermilion morsel,$4.99 ,585,7/19/2020,west
lapis morsel,$1.99 ,540,7/19/2020,north
lapis morsel,$1.99 ,595,7/19/2020,south
lapis morsel,$1.99 ,582,7/19/2020,east
lapis morsel,$1.99 ,567,7/19/2020,west
pink morsel,$3.00 ,599,7/20/2020,north
pink morsel,$3.00 ,520,7/20/2020,south
pink morsel,$3.00 ,546,7/20/2020,east
pink morsel,$3.00 ,572,7/20/2020,west
gold morsel,$9.99 ,568,7/20/2020,north
gold morsel,$9.99 ,541,7/20/2020,south
gold morsel,$9.99 ,586,7/20/2020,east
gold morsel,$9.99 ,545,7/20/2020,west
magenta morsel,$2.50 ,500,7/20/2020,north
magenta morsel,$2.50 ,561,7/20/2020,south
magenta morsel,$2.50 ,509,7/20/2020,east
magenta morsel,$2.50 ,552,7/20/2020,west
chartreuse morsel,$3.00 ,521,7/20/2020,north
chartreuse morsel,$3.00 ,562,7/20/2020,south
chartreuse morsel,$3.00 ,534,7/20/2020,east
chartreuse morsel,$3.00 ,559,7/20/2020,west
periwinkle morsel,$1.25 ,556,7/20/2020,north
periwinkle morsel,$1.25 ,517,7/20/2020,south
periwinkle morsel,$1.25 ,553,7/20/2020,east
periwinkle morsel,$1.25 ,556,7/20/2020,west
vermilion morsel,$4.99 ,558,7/20/2020,north
vermilion morsel,$4.99 ,587,7/20/2020,south
vermilion morsel,$4.99 ,515,7/20/2020,east
vermilion morsel,$4.99 ,527,7/20/2020,west
lapis morsel,$1.99 ,567,7/20/2020,north
lapis morsel,$1.99 ,512,7/20/2020,south
lapis morsel,$1.99 ,513,7/20/2020,east
lapis morsel,$1.99 ,588,7/20/2020,west
pink morsel,$3.00 ,524,7/21/2020,north
pink morsel,$3.00 ,589,7/21/2020,south
pink morsel,$3.00 ,563,7/21/2020,east
pink morsel,$3.00 ,578,7/21/2020,west
gold morsel,$9.99 ,584,7/21/2020,north
gold morsel,$9.99 ,538,7/21/2020,south
gold morsel,$9.99 ,593,7/21/2020,east
gold morsel,$9.99 ,583,7/21/2020,west
magenta morsel,$2.50 ,543,7/21/2020,north
magenta morsel,$2.50 ,598,7/21/2020,south
magenta morsel,$2.50 ,596,7/21/2020,east
magenta morsel,$2.50 ,523,7/21/2020,west
chartreuse morsel,$3.00 ,572,7/21/2020,north
chartreuse morsel,$3.00 ,530,7/21/2020,south
chartreuse morsel,$3.00 ,595,7/21/2020,east
chartreuse morsel,$3.00 ,576,7/21/2020,west
periwinkle morsel,$1.25 ,574,7/21/2020,north
periwinkle morsel,$1.25 ,565,7/21/2020,south
periwinkle morsel,$1.25 ,595,7/21/2020,east
periwinkle morsel,$1.25 ,569,7/21/2020,west
vermilion morsel,$4.99 ,557,7/21/2020,north
vermilion morsel,$4.99 ,528,7/21/2020,south
vermilion morsel,$4.99 ,575,7/21/2020,east
vermilion morsel,$4.99 ,554,7/21/2020,west
lapis morsel,$1.99 ,548,7/21/2020,north
lapis morsel,$1.99 ,531,7/21/2020,south
lapis morsel,$1.99 ,511,7/21/2020,east
lapis morsel,$1.99 ,531,7/21/2020,west
pink morsel,$3.00 ,556,7/22/2020,north
pink morsel,$3.00 ,576,7/22/2020,south
pink morsel,$3.00 ,556,7/22/2020,east
pink morsel,$3.00 ,528,7/22/2020,west
gold morsel,$9.99 ,545,7/22/2020,north
gold morsel,$9.99 ,544,7/22/2020,south
gold morsel,$9.99 ,555,7/22/2020,east
gold morsel,$9.99 ,583,7/22/2020,west
magenta morsel,$2.50 ,527,7/22/2020,north
magenta morsel,$2.50 ,593,7/22/2020,south
magenta morsel,$2.50 ,574,7/22/2020,east
magenta morsel,$2.50 ,543,7/22/2020,west
chartreuse morsel,$3.00 ,585,7/22/2020,north
chartreuse morsel,$3.00 ,580,7/22/2020,south
chartreuse morsel,$3.00 ,555,7/22/2020,east
chartreuse morsel,$3.00 ,502,7/22/2020,west
periwinkle morsel,$1.25 ,529,7/22/2020,north
periwinkle morsel,$1.25 ,575,7/22/2020,south
periwinkle morsel,$1.25 ,526,7/22/2020,east
periwinkle morsel,$1.25 ,512,7/22/2020,west
vermilion morsel,$4.99 ,513,7/22/2020,north
vermilion morsel,$4.99 ,528,7/22/2020,south
vermilion morsel,$4.99 ,529,7/22/2020,east
vermilion morsel,$4.99 ,552,7/22/2020,west
lapis morsel,$1.99 ,599,7/22/2020,north
lapis morsel,$1.99 ,505,7/22/2020,south
lapis morsel,$1.99 ,565,7/22/2020,east
lapis morsel,$1.99 ,526,7/22/2020,west
pink morsel,$3.00 ,564,7/23/2020,north
pink morsel,$3.00 ,570,7/23/2020,south
pink morsel,$3.00 ,586,7/23/2020,east
pink morsel,$3.00 ,515,7/23/2020,west
gold morsel,$9.99 ,503,7/23/2020,north
gold morsel,$9.99 ,532,7/23/2020,south
gold morsel,$9.99 ,544,7/23/2020,east
gold morsel,$9.99 ,581,7/23/2020,west
magenta morsel,$2.50 ,563,7/23/2020,north
magenta morsel,$2.50 ,587,7/23/2020,south
magenta morsel,$2.50 ,579,7/23/2020,east
magenta morsel,$2.50 ,515,7/23/2020,west
chartreuse morsel,$3.00 ,599,7/23/2020,north
chartreuse morsel,$3.00 ,544,7/23/2020,south
chartreuse morsel,$3.00 ,579,7/23/2020,east
chartreuse morsel,$3.00 ,529,7/23/2020,west
periwinkle morsel,$1.25 ,507,7/23/2020,north
periwinkle morsel,$1.25 ,530,7/23/2020,south
periwinkle morsel,$1.25 ,599,7/23/2020,east
periwinkle morsel,$1.25 ,526,7/23/2020,west
vermilion morsel,$4.99 ,585,7/23/2020,north
vermilion morsel,$4.99 ,576,7/23/2020,south
vermilion morsel,$4.99 ,561,7/23/2020,east
vermilion morsel,$4.99 ,515,7/23/2020,west
lapis morsel,$1.99 ,575,7/23/2020,north
lapis morsel,$1.99 ,579,7/23/2020,south
lapis morsel,$1.99 ,541,7/23/2020,east
lapis morsel,$1.99 ,559,7/23/2020,west
pink morsel,$3.00 ,510,7/24/2020,north
pink morsel,$3.00 ,510,7/24/2020,south
pink morsel,$3.00 ,525,7/24/2020,east
pink morsel,$3.00 ,592,7/24/2020,west
gold morsel,$9.99 ,545,7/24/2020,north
gold morsel,$9.99 ,502,7/24/2020,south
gold morsel,$9.99 ,600,7/24/2020,east
gold morsel,$9.99 ,583,7/24/2020,west
magenta morsel,$2.50 ,580,7/24/2020,north
magenta morsel,$2.50 ,510,7/24/2020,south
magenta morsel,$2.50 ,571,7/24/2020,east
magenta morsel,$2.50 ,530,7/24/2020,west
chartreuse morsel,$3.00 ,577,7/24/2020,north
chartreuse morsel,$3.00 ,555,7/24/2020,south
chartreuse morsel,$3.00 ,536,7/24/2020,east
chartreuse morsel,$3.00 ,583,7/24/2020,west
periwinkle morsel,$1.25 ,580,7/24/2020,north
periwinkle morsel,$1.25 ,552,7/24/2020,south
periwinkle morsel,$1.25 ,529,7/24/2020,east
periwinkle morsel,$1.25 ,524,7/24/2020,west
vermilion morsel,$4.99 ,500,7/24/2020,north
vermilion morsel,$4.99 ,532,7/24/2020,south
vermilion morsel,$4.99 ,593,7/24/2020,east
vermilion morsel,$4.99 ,557,7/24/2020,west
lapis morsel,$1.99 ,568,7/24/2020,north
lapis morsel,$1.99 ,581,7/24/2020,south
lapis morsel,$1.99 ,514,7/24/2020,east
lapis morsel,$1.99 ,557,7/24/2020,west
pink morsel,$3.00 ,598,7/25/2020,north
pink morsel,$3.00 ,549,7/25/2020,south
pink morsel,$3.00 ,537,7/25/2020,east
pink morsel,$3.00 ,568,7/25/2020,west
gold morsel,$9.99 ,569,7/25/2020,north
gold morsel,$9.99 ,568,7/25/2020,south
gold morsel,$9.99 ,582,7/25/2020,east
gold morsel,$9.99 ,546,7/25/2020,west
magenta morsel,$2.50 ,541,7/25/2020,north
magenta morsel,$2.50 ,572,7/25/2020,south
magenta morsel,$2.50 ,550,7/25/2020,east
magenta morsel,$2.50 ,565,7/25/2020,west
chartreuse morsel,$3.00 ,584,7/25/2020,north
chartreuse morsel,$3.00 ,585,7/25/2020,south
chartreuse morsel,$3.00 ,554,7/25/2020,east
chartreuse morsel,$3.00 ,539,7/25/2020,west
periwinkle morsel,$1.25 ,594,7/25/2020,north
periwinkle morsel,$1.25 ,587,7/25/2020,south
periwinkle morsel,$1.25 ,560,7/25/2020,east
periwinkle morsel,$1.25 ,502,7/25/2020,west
vermilion morsel,$4.99 ,552,7/25/2020,north
vermilion morsel,$4.99 ,588,7/25/2020,south
vermilion morsel,$4.99 ,592,7/25/2020,east
vermilion morsel,$4.99 ,521,7/25/2020,west
lapis morsel,$1.99 ,577,7/25/2020,north
lapis morsel,$1.99 ,599,7/25/2020,south
lapis morsel,$1.99 ,582,7/25/2020,east
lapis morsel,$1.99 ,557,7/25/2020,west
pink morsel,$3.00 ,523,7/26/2020,north
pink morsel,$3.00 ,553,7/26/2020,south
pink morsel,$3.00 ,525,7/26/2020,east
pink morsel,$3.00 ,596,7/26/2020,west
gold morsel,$9.99 ,512,7/26/2020,north
gold morsel,$9.99 ,573,7/26/2020,south
gold morsel,$9.99 ,501,7/26/2020,east
gold morsel,$9.99 ,560,7/26/2020,west
magenta morsel,$2.50 ,537,7/26/2020,north
magenta morsel,$2.50 ,596,7/26/2020,south
magenta morsel,$2.50 ,542,7/26/2020,east
magenta morsel,$2.50 ,585,7/26/2020,west
chartreuse morsel,$3.00 ,585,7/26/2020,north
chartreuse morsel,$3.00 ,500,7/26/2020,south
chartreuse morsel,$3.00 ,506,7/26/2020,east
chartreuse morsel,$3.00 ,536,7/26/2020,west
periwinkle morsel,$1.25 ,571,7/26/2020,north
periwinkle morsel,$1.25 ,532,7/26/2020,south
periwinkle morsel,$1.25 ,541,7/26/2020,east
periwinkle morsel,$1.25 ,514,7/26/2020,west
vermilion morsel,$4.99 ,567,7/26/2020,north
vermilion morsel,$4.99 ,535,7/26/2020,south
vermilion morsel,$4.99 ,583,7/26/2020,east
vermilion morsel,$4.99 ,527,7/26/2020,west
lapis morsel,$1.99 ,556,7/26/2020,north
lapis morsel,$1.99 ,519,7/26/2020,south
lapis morsel,$1.99 ,502,7/26/2020,east
lapis morsel,$1.99 ,541,7/26/2020,west
pink morsel,$3.00 ,534,7/27/2020,north
pink morsel,$3.00 ,540,7/27/2020,south
pink morsel,$3.00 ,510,7/27/2020,east
pink morsel,$3.00 ,536,7/27/2020,west
gold morsel,$9.99 ,529,7/27/2020,north
gold morsel,$9.99 ,506,7/27/2020,south
gold morsel,$9.99 ,560,7/27/2020,east
gold morsel,$9.99 ,572,7/27/2020,west
magenta morsel,$2.50 ,523,7/27/2020,north
magenta morsel,$2.50 ,560,7/27/2020,south
magenta morsel,$2.50 ,538,7/27/2020,east
magenta morsel,$2.50 ,566,7/27/2020,west
chartreuse morsel,$3.00 ,515,7/27/2020,north
chartreuse morsel,$3.00 ,517,7/27/2020,south
chartreuse morsel,$3.00 ,579,7/27/2020,east
chartreuse morsel,$3.00 ,535,7/27/2020,west
periwinkle morsel,$1.25 ,557,7/27/2020,north
periwinkle morsel,$1.25 ,502,7/27/2020,south
periwinkle morsel,$1.25 ,542,7/27/2020,east
periwinkle morsel,$1.25 ,529,7/27/2020,west
vermilion morsel,$4.99 ,523,7/27/2020,north
vermilion morsel,$4.99 ,590,7/27/2020,south
vermilion morsel,$4.99 ,592,7/27/2020,east
vermilion morsel,$4.99 ,586,7/27/2020,west
lapis morsel,$1.99 ,529,7/27/2020,north
lapis morsel,$1.99 ,562,7/27/2020,south
lapis morsel,$1.99 ,570,7/27/2020,east
lapis morsel,$1.99 ,577,7/27/2020,west
pink morsel,$3.00 ,600,7/28/2020,north
pink morsel,$3.00 ,502,7/28/2020,south
pink morsel,$3.00 ,536,7/28/2020,east
pink morsel,$3.00 ,527,7/28/2020,west
gold morsel,$9.99 ,599,7/28/2020,north
gold morsel,$9.99 ,503,7/28/2020,south
gold morsel,$9.99 ,560,7/28/2020,east
gold morsel,$9.99 ,546,7/28/2020,west
magenta morsel,$2.50 ,510,7/28/2020,north
magenta morsel,$2.50 ,589,7/28/2020,south
magenta morsel,$2.50 ,556,7/28/2020,east
magenta morsel,$2.50 ,576,7/28/2020,west
chartreuse morsel,$3.00 ,550,7/28/2020,north
chartreuse morsel,$3.00 ,582,7/28/2020,south
chartreuse morsel,$3.00 ,524,7/28/2020,east
chartreuse morsel,$3.00 ,593,7/28/2020,west
periwinkle morsel,$1.25 ,504,7/28/2020,north
periwinkle morsel,$1.25 ,553,7/28/2020,south
periwinkle morsel,$1.25 ,600,7/28/2020,east
periwinkle morsel,$1.25 ,566,7/28/2020,west
vermilion morsel,$4.99 ,510,7/28/2020,north
vermilion morsel,$4.99 ,508,7/28/2020,south
vermilion morsel,$4.99 ,567,7/28/2020,east
vermilion morsel,$4.99 ,567,7/28/2020,west
lapis morsel,$1.99 ,571,7/28/2020,north
lapis morsel,$1.99 ,540,7/28/2020,south
lapis morsel,$1.99 ,543,7/28/2020,east
lapis morsel,$1.99 ,517,7/28/2020,west
pink morsel,$3.00 ,511,7/29/2020,north
pink morsel,$3.00 ,562,7/29/2020,south
pink morsel,$3.00 ,591,7/29/2020,east
pink morsel,$3.00 ,548,7/29/2020,west
gold morsel,$9.99 ,577,7/29/2020,north
gold morsel,$9.99 ,502,7/29/2020,south
gold morsel,$9.99 ,539,7/29/2020,east
gold morsel,$9.99 ,553,7/29/2020,west
magenta morsel,$2.50 ,554,7/29/2020,north
magenta morsel,$2.50 ,593,7/29/2020,south
magenta morsel,$2.50 ,585,7/29/2020,east
magenta morsel,$2.50 ,509,7/29/2020,west
chartreuse morsel,$3.00 ,514,7/29/2020,north
chartreuse morsel,$3.00 ,520,7/29/2020,south
chartreuse morsel,$3.00 ,536,7/29/2020,east
chartreuse morsel,$3.00 ,562,7/29/2020,west
periwinkle morsel,$1.25 ,544,7/29/2020,north
periwinkle morsel,$1.25 ,585,7/29/2020,south
periwinkle morsel,$1.25 ,556,7/29/2020,east
periwinkle morsel,$1.25 ,566,7/29/2020,west
vermilion morsel,$4.99 ,500,7/29/2020,north
vermilion morsel,$4.99 ,526,7/29/2020,south
vermilion morsel,$4.99 ,500,7/29/2020,east
vermilion morsel,$4.99 ,564,7/29/2020,west
lapis morsel,$1.99 ,566,7/29/2020,north
lapis morsel,$1.99 ,586,7/29/2020,south
lapis morsel,$1.99 ,596,7/29/2020,east
lapis morsel,$1.99 ,587,7/29/2020,west
pink morsel,$3.00 ,574,7/30/2020,north
pink morsel,$3.00 ,528,7/30/2020,south
pink morsel,$3.00 ,532,7/30/2020,east
pink morsel,$3.00 ,504,7/30/2020,west
gold morsel,$9.99 ,567,7/30/2020,north
gold morsel,$9.99 ,587,7/30/2020,south
gold morsel,$9.99 ,576,7/30/2020,east
gold morsel,$9.99 ,566,7/30/2020,west
magenta morsel,$2.50 ,598,7/30/2020,north
magenta morsel,$2.50 ,520,7/30/2020,south
magenta morsel,$2.50 ,553,7/30/2020,east
magenta morsel,$2.50 ,575,7/30/2020,west
chartreuse morsel,$3.00 ,522,7/30/2020,north
chartreuse morsel,$3.00 ,551,7/30/2020,south
chartreuse morsel,$3.00 ,566,7/30/2020,east
chartreuse morsel,$3.00 ,507,7/30/2020,west
periwinkle morsel,$1.25 ,517,7/30/2020,north
periwinkle morsel,$1.25 ,502,7/30/2020,south
periwinkle morsel,$1.25 ,505,7/30/2020,east
periwinkle morsel,$1.25 ,570,7/30/2020,west
vermilion morsel,$4.99 ,514,7/30/2020,north
vermilion morsel,$4.99 ,512,7/30/2020,south
vermilion morsel,$4.99 ,574,7/30/2020,east
vermilion morsel,$4.99 ,541,7/30/2020,west
lapis morsel,$1.99 ,506,7/30/2020,north
lapis morsel,$1.99 ,583,7/30/2020,south
lapis morsel,$1.99 ,531,7/30/2020,east
